"num_collec","id_echouage","id_mammifere","code_exam","code_capt","info_etat","date_obs","date_echou","localisation","esp_id","code_sexe","long_cm","age_age_mini","age_age","age_age_maxi","prec_long","lb_nom","prelevement_dispo","protocole","com_nom","com_coord_lat","com_coord_long","latitude","longitude","dept_code","code_zone","annee","classe","age_classe","trust"
"11312252",15562,19613,1,"0","M TP",2013-02-18,"2013-02-13","LA SALIE",31,1,198,NA,7.875,NA,"Précise","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2013,"180-199","7-8",NA
"11312253",15556,19606,1,"30","M PU",2013-02-17,"2013-02-16","CELM",31,1,196,NA,11.9166666666667,NA,"Précise","Delphinus delphis","1","1","SAINTE-EULALIE-EN-BORN",44.27461,-1.2828,"NULL","NULL","40","A",2013,"180-199","11-12",NA
"11312260",15554,19585,1,"40","M TP",2013-02-17,"2013-02-16","CELM",31,1,194,NA,3.7547619047619,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"180-199","3-4",NA
"11312261",15554,19584,1,"40","M TP",2013-02-17,"2013-02-17","CELM",31,1,202,NA,7.79166666666667,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"200-219","7-8",NA
"11312263",15554,19582,1,"40","M TP",2013-02-17,"2013-02-16","CELM",31,1,202,NA,9.63095238095238,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"200-219","9-10",NA
"11312266",15554,19579,1,"0","M PU",2013-02-17,"2013-02-16","CELM",31,1,194,NA,4.5,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"180-199","4-5",NA
"11312270",15554,19575,1,"0","M PU",2013-02-17,"2013-02-16","CELM",31,2,187,NA,NA,NA,"Précise","Delphinus delphis","1","1","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2013,"180-199",NA,NA
"11312287",16009,20133,1,"0","M PU",2013-06-12,"2013-06-11","RN BANC D'ARGUIN TOULINGUET",31,1,203,NA,5.2,NA,"Précise","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"44.5959","-1.2473","33","A",2013,"200-219","5-6",NA
"11312297",15526,19539,1,"30","M FR",2013-02-13,"2013-02-13","LA JAOUGUE",31,1,233,NA,14.4166666666667,NA,"Approximative","Delphinus delphis","1","1","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2013,"220-239","14-15",NA
"11312319",15341,19290,1,"40","M PU",2013-01-27,"2013-01-26","QUARTIER OSTREICOLE",31,1,222,NA,7.70238095238095,NA,"Précise","Delphinus delphis","1","1","ANDERNOS-LES-BAINS",44.7326,-1.0801,"NULL","NULL","33","A",2013,"220-239","7-8",NA
"11312320",15490,19488,1,"40","M PU",2013-02-08,"2013-02-08","NULL",31,1,214,NA,9.58333333333333,NA,"Précise","Delphinus delphis","1","1","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2013,"200-219","9-10",NA
"11312326",15469,19446,1,"30","M TP",2013-02-06,"2013-02-04","LA SALIE",31,2,165,NA,7.08333333333333,NA,"Approximative","Delphinus delphis","1","1","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2013,"160-179","7-8",NA
"11312330",15376,19327,1,"30","M FR",2013-02-01,"2013-02-01","LA TORCHERE",31,1,217,NA,14.1666666666667,NA,"Précise","Delphinus delphis","1","1","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2013,"200-219","14-15",NA
"11312334",15418,19377,1,"40","M TP",2013-02-04,"2013-02-03","TRUC VERT",31,1,218,NA,12,NA,"Précise","Delphinus delphis","1","1","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2013,"200-219","12-13",NA
"11312343",15468,19444,1,"30","M TP",2013-02-06,"2013-02-06","PLAGE PEREIRE",31,1,215,NA,14,NA,"Précise","Delphinus delphis","1","1","ARCACHON",44.65413,-1.16756,"NULL","NULL","33","A",2013,"200-219","14-15",NA
"11312396",15361,19311,1,"0","M PU",2013-01-30,"2013-01-30","NULL",31,1,212,NA,7,NA,"Précise","Delphinus delphis","1","1","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2013,"200-219","7-8",NA
"11312409",16064,20190,1,"40","M TP",2013-07-02,"2013-06-25","ECLUSE DU PORT DES BROCHETS",31,1,NA,NA,2.91666666666667,NA,"NULL","Delphinus delphis","1","1","BOUIN",46.98141,-2.04348,"46.9973","-2.02672","85","A",2013,"inconnue","2-3",NA
"11402009",16622,21268,2,"30","M FR",2014-06-26,"2014-02-07","LA COTINIERE",31,1,195,NA,10.1833333333333,NA,"Précise","Delphinus delphis","1","2","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2014,"180-199","10-11",NA
"11402010",16617,21263,1,"30","M FR",2014-02-07,"2014-02-06","POINTE DU REIN",31,2,185,NA,NA,NA,"Précise","Delphinus delphis","1","2","LES MATHES",45.70384,-1.23705,"NULL","NULL","17","A",2014,"180-199",NA,NA
"11402014",16592,21233,1,"30","M PU",2014-02-11,"2014-02-10","CHEF DE BAIE",31,2,193,NA,10.5119047619048,NA,"Précise","Delphinus delphis","1","1","LA ROCHELLE",46.15659,-1.17429,"46.1483","-1.19749","17","A",2014,"180-199","10-11",NA
"11402022",16420,21007,1,"30","M PU",2014-02-27,"2014-02-27","plage sud",31,2,205,NA,12.7333333333333,NA,"Précise","Delphinus delphis","1","2","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2014,"200-219","12-13",NA
"11402026",16419,21003,1,"40","M PU",2014-02-27,"2014-02-22","PLAGE NORD",31,2,164,NA,2.5,NA,"Précise","Delphinus delphis","1","2","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2014,"160-179","2-3",NA
"11403030",16744,21406,1,"0","M PU",2014-03-05,"2014-03-04","LE PLATIN",31,1,159,NA,0.991666666666667,NA,"Précise","Delphinus delphis","1","2","RIVEDOUX-PLAGE",46.15722,-1.27789,"NULL","NULL","17","A",2014,"140-159","0-1",NA
"11406047",16464,21068,1,"0","M PU",2014-01-24,"2014-01-23","CONTIS",31,1,212,NA,12.6666666666667,NA,"Précise","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2014,"200-219","12-13",NA
"11406049",16454,21054,1,"30","M FR",2014-01-25,"2014-01-24","DEPOT COVED",31,1,216,NA,15.1666666666667,NA,"Précise","Delphinus delphis","1","1","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2014,"200-219","15-16",NA
"11406061",16437,21034,1,"30","M PU",2014-01-29,"2014-01-28","CONTIS",31,1,221,NA,8.2,NA,"Précise","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2014,"220-239","8-9",NA
"11406063",16642,21292,1,"40","M TP",2014-02-03,"2014-02-03","CONTIS",31,1,223,NA,10.4166666666667,NA,"Précise","Delphinus delphis","1","1","SAINT-JULIEN-EN-BORN",44.08615,-1.32781,"NULL","NULL","40","A",2014,"220-239","10-11",NA
"11406097",16852,21533,1,"30","M PU",2014-04-07,"2014-04-07","ALEXANDRE",31,1,NA,NA,10.5833333333333,NA,"NULL","Delphinus delphis","1","1","LACANAU",44.98592,-1.19751,"45.0317","1.19847","33","A",2014,"inconnue","10-11",NA
"11406100",16717,21380,1,"40","M TP",2014-03-10,"2014-03-10","CROHOT DE CAVALE",31,2,210,NA,6.48333333333333,NA,"Précise","Delphinus delphis","1","1","CARCANS",45.0802,-1.19073,"45.3886","45.3886","33","A",2014,"200-219","6-7",NA
"11406101",16704,21366,1,"40","M PU",2014-03-11,"2014-03-11","JENNY",31,1,NA,NA,9.80952380952381,NA,"NULL","Delphinus delphis","1","1","LE PORGE",44.86654,-1.22105,"44.8469","-1.45194","33","A",2014,"inconnue","9-10",NA
"11406102",16732,21394,1,"0","M TP",2014-03-06,"2014-03-05","GRAND CROHOT",31,2,NA,NA,14.4333333333333,NA,"NULL","Delphinus delphis","1","1","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2014,"inconnue","14-15",NA
"11406110",16433,21023,1,"0","M PU",2014-01-30,"2014-01-30","PLAGE ALEXANDRE",31,1,168,NA,3.425,NA,"Précise","Delphinus delphis","1","1","LACANAU",44.98592,-1.19751,"45.1075","-1.39167","33","A",2014,"160-179","3-4",NA
"11406115",16543,21168,1,"0","M TP",2014-02-19,"2014-02-19","LYON",31,1,200,NA,12.4166666666667,NA,"Approximative","Delphinus delphis","1","1","LACANAU",44.98592,-1.19751,"44.9664","-1.21278","33","A",2014,"200-219","12-13",NA
"11406129",16901,21591,1,"30","M RE",2014-05-14,"2014-05-11","PLAGE DE SAUVETERRE",31,1,146,NA,0.860714285714286,NA,"Précise","Delphinus delphis","1","1","OLONNE-SUR-MER",46.54852,-1.82203,"46.5398","-1.82694","85","A",2014,"140-159","0-1",NA
"11406131",16737,21399,1,"0","M FR",2014-03-05,"2014-03-04","LE PARACOU",31,1,175,NA,1.725,NA,"Précise","Delphinus delphis","1","1","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2014,"160-179","1-2",NA
"11406147",16604,21246,1,"0","M TP",2014-02-09,"2014-02-09","PLAGE DE SAINT VINCENT",31,2,NA,NA,3.70833333333333,NA,"NULL","Delphinus delphis","1","1","JARD-SUR-MER",46.41741,-1.60616,"1.97806","-1.52889","85","A",2014,"inconnue","3-4",NA
"11407142",16769,21432,1,"40","M PU",2014-03-02,"2014-03-02","PAS SOLITUDE",31,1,186,NA,4.18333333333333,NA,"Précise","Delphinus delphis","1","1","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2014,"180-199","4-5",NA
"11407145",16603,21244,1,"0","M PU",2014-02-09,"2014-02-09","NULL",31,1,212.9,NA,6.875,NA,"Précise","Delphinus delphis","1","1","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2014,"200-219","6-7",NA
"11407146",16604,21245,1,"0","M TP",2014-02-09,"2014-02-09","PLAGE DE SAINT VINCENT",31,2,193,NA,NA,NA,"Précise","Delphinus delphis","1","1","JARD-SUR-MER",46.41741,-1.60616,"1.97806","-1.52889","85","A",2014,"180-199",NA,NA
"11407151",16590,21231,1,"0","M PU",2014-02-11,"2014-02-07","POINTE ESPAGNOLE",31,2,198,NA,5.4,NA,"Précise","Delphinus delphis","1","1","LA TREMBLADE",45.79167,-1.23428,"45.7689","-1.24389","17","A",2014,"180-199","5-6",NA
"11407152",16600,21241,1,"0","M PU",2014-02-09,"2014-02-09","POINTE DU GROUIN DU COUP",31,2,193,NA,5,NA,"Précise","Delphinus delphis","1","1","LA TRANCHE-SUR-MER",46.34606,-1.46728,"46.3444","-1.46972","85","A",2014,"180-199","5-6",NA
"11408156",16701,21363,1,"30","M RE",2014-03-12,"2014-03-08","PAS DE MONTAMER",31,1,138,NA,1.93125,NA,"Approximative","Delphinus delphis","1","1","SAINTE-MARIE-DE-RE",46.15065,-1.3218,"NULL","NULL","17","A",2014,"120-139","1-2",NA
"11408166",16626,21273,1,"0","M FR",2014-02-06,"2014-02-05","PLAGE CENTRALE",31,1,199,NA,9.91666666666667,NA,"Précise","Delphinus delphis","1","2","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2014,"180-199","9-10",NA
"11408167",16626,21274,1,"0","M FR",2014-02-06,"2014-02-05","PLAGE CENTRALE",31,1,231,NA,14.5,NA,"Précise","Delphinus delphis","1","2","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2014,"220-239","14-15",NA
"11411183",17092,21799,1,"0","M FR",2014-11-16,"2014-11-16","LE MARTRAY",31,1,180,NA,NA,NA,"Précise","Delphinus delphis","1","2","ARS-EN-RE",46.21204,-1.50808,"NULL","NULL","17","A",2014,"180-199",NA,NA
"11412243",16595,21236,1,"0","M TP",2014-02-10,"2014-02-10","LA MADRAGUE",31,1,170,NA,NA,NA,"Précise","Delphinus delphis","1","1","PORNIC",47.11503,-2.12299,"NULL","NULL","44","A",2014,"160-179",NA,NA
"11412244",16748,21411,1,"0","M PU",2014-03-04,"2014-03-04","GRANDE PLAGE",31,1,214,NA,NA,NA,"Précise","Delphinus delphis","1","1","LA BERNERIE-EN-RETZ",47.08746,-2.04653,"NULL","NULL","44","A",2014,"200-219",NA,NA
"11412266",16481,21089,1,"40","M FR",2014-01-19,"2014-01-19","LE PIN SEC",31,1,215,NA,5.25,NA,"Précise","Delphinus delphis","1","1","NAUJAC-SUR-MER",45.25671,-1.16936,"NULL","NULL","33","A",2014,"200-219","5-6",NA
"11512034",17721,22493,1,"40","M PU",2015-03-04,"2015-03-02","PLAGE DE MONTMUSSON",31,2,194,NA,3.9,NA,"Précise","Delphinus delphis","1","1","SAINT-TROJAN-LES-BAINS",45.80655,-1.24345,"NULL","NULL","17","A",2015,"180-199","3-4",NA
"11512035",17722,22494,1,"40","M TP",2015-03-04,"NULL","PLAGE DE GATZEAU",31,1,217,NA,11.8333333333333,NA,"Approximative","Delphinus delphis","1","1","SAINT-TROJAN-LES-BAINS",45.80655,-1.24345,"NULL","NULL","17","A",2015,"200-219","11-12",NA
"11512056",17813,22590,1,"40","M TP",2015-05-11,"2015-05-11","PARC DES PERES",31,1,214,NA,NA,NA,"Approximative","Delphinus delphis","1","1","LA ROCHELLE",46.15659,-1.17429,"NULL","NULL","17","A",2015,"200-219",NA,NA
"11512057",17968,22756,1,"30","M PU",2015-12-23,"2015-12-23","PLAGE DES DEMOISELLES",31,1,174,NA,NA,NA,"Précise","Delphinus delphis","1","1","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2015,"160-179",NA,NA
"11512063",17960,22748,1,"0","M PU",2015-12-28,"2015-12-28","PLAGE DES BECS",31,1,225,NA,10.1666666666667,NA,"Précise","Delphinus delphis","1","1","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"46.7606","-2.03822","85","A",2015,"220-239","10-11",NA
"11512064",17706,22473,1,"0","M PU",2015-03-07,"2015-03-05","LA GRANDE COTE",31,1,187,NA,NA,NA,"Précise","Delphinus delphis","1","1","LA BARRE-DE-MONTS",46.87364,-2.15097,"46.8817","-2.15472","85","A",2015,"180-199",NA,NA
"11512067",17588,22341,1,"0","M RE",2015-01-21,"2015-01-20","CROIX LUCAS",31,1,205,NA,4.05,NA,"Approximative","Delphinus delphis","1","1","LA BERNERIE-EN-RETZ",47.08746,-2.04653,"NULL","NULL","44","A",2015,"200-219","4-5",NA
"11512070",17727,22499,1,"30","M PU",2015-03-02,"2015-03-02","PLAGE DE LA PARACOU",31,2,145,NA,4.49166666666667,NA,"Approximative","Delphinus delphis","1","1","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2015,"140-159","4-5",NA
"11512121",17856,22634,1,"0","M TP",2015-07-17,"2015-07-17","LA MINE",31,1,NA,NA,4.5,NA,"NULL","Delphinus delphis","1","1","TALMONT-SAINT-HILAIRE",46.45276,-1.69392,"NULL","NULL","85","A",2015,"inconnue","4-5",NA
"11602002",19974,25203,1,"0","M TP",2016-02-08,"2016-02-08","RESERVE",31,1,221,NA,10.8833333333333,NA,"Précise","Delphinus delphis","1","1","YVES",46.03612,-1.05948,"NULL","NULL","17","A",2016,"220-239","10-11",NA
"11602004",19508,24518,2,"30","M PU",2016-02-09,"2016-02-09","GATS GRENEAUX",31,1,220,NA,14.1666666666667,NA,"Précise","Delphinus delphis","1","1","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2016,"220-239","14-15",NA
"11602005",19564,24577,1,"0","M FR",2016-02-09,"2016-02-09","NULL",31,1,131,NA,0.35,NA,"Précise","Delphinus delphis","1","2","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2016,"120-139","0-1",NA
